field_timestamp,vr
2022-08-13 00:53:58.368,376
2022-08-13 00:54:13.366,377
2022-08-13 00:54:28.367,377
2022-08-13 00:54:43.369,377
2022-08-13 00:54:58.37,376
2022-08-13 00:55:13.37,376
2022-08-13 00:55:28.371,376
2022-08-13 00:55:43.372,376
2022-08-13 00:55:58.374,376
2022-08-13 00:56:13.373,378
2022-08-13 00:56:28.378,379
2022-08-13 00:56:43.375,378
2022-08-13 00:56:58.376,378
2022-08-13 00:57:13.377,378
2022-08-13 00:57:28.377,379
2022-08-13 00:57:43.378,376
2022-08-13 00:57:58.378,376
2022-08-13 00:58:13.38,376
2022-08-13 00:58:28.38,376
2022-08-13 00:58:43.381,375
2022-08-13 00:58:58.383,375
2022-08-13 00:59:13.381,376
2022-08-13 00:59:28.382,375
2022-08-13 00:59:43.383,376
2022-08-13 00:59:58.382,375
2022-08-13 01:00:13.383,375
2022-08-13 01:00:28.386,375
2022-08-13 01:00:43.385,375
2022-08-13 01:00:58.386,375
2022-08-13 01:01:13.386,376
2022-08-13 01:01:28.386,377
2022-08-13 01:01:43.386,376
2022-08-13 01:01:58.386,376
2022-08-13 01:02:13.387,375
2022-08-13 01:02:28.387,375
2022-08-13 01:02:43.388,375
2022-08-13 01:02:58.389,376
2022-08-13 01:03:13.389,375
2022-08-13 01:03:28.389,375
2022-08-13 01:03:43.389,374
2022-08-13 01:03:58.389,375
2022-08-13 01:04:13.39,375
2022-08-13 01:04:28.39,375
2022-08-13 01:04:43.39,376
2022-08-13 01:04:58.391,376
2022-08-13 01:05:13.391,376
2022-08-13 01:05:28.392,376
2022-08-13 01:05:43.393,376
2022-08-13 01:05:58.393,376
2022-08-13 01:06:13.394,377
2022-08-13 01:06:28.394,377
2022-08-13 01:06:43.395,377
2022-08-13 01:06:58.394,378
2022-08-13 01:07:13.396,378
2022-08-13 01:07:28.397,379
2022-08-13 01:07:43.399,378
2022-08-13 01:07:58.398,378
2022-08-13 01:08:13.398,378
2022-08-13 01:08:28.398,378
2022-08-13 01:08:43.398,378
2022-08-13 01:08:58.399,377
2022-08-13 01:09:13.4,378
2022-08-13 01:09:28.4,378
2022-08-13 01:09:43.4,377
2022-08-13 01:09:58.401,377
2022-08-13 01:10:13.402,377
2022-08-13 01:10:28.403,378
2022-08-13 01:10:43.403,378
2022-08-13 01:10:58.403,378
2022-08-13 01:11:13.404,377
2022-08-13 01:11:28.406,378
2022-08-13 01:11:43.405,378
2022-08-13 01:11:58.405,378
2022-08-13 01:12:13.406,377
2022-08-13 01:12:28.406,377
2022-08-13 01:12:43.408,377
2022-08-13 01:12:58.408,376
2022-08-13 01:13:13.409,377
2022-08-13 01:13:28.409,376
2022-08-13 01:13:43.409,376
2022-08-13 01:13:58.409,376
2022-08-13 01:14:13.41,376
2022-08-13 01:14:28.41,375
2022-08-13 01:14:43.41,377
2022-08-13 01:14:58.409,377
2022-08-13 01:15:13.411,376
2022-08-13 01:15:28.411,376
2022-08-13 01:15:43.411,376
2022-08-13 01:15:58.411,376
2022-08-13 01:16:13.411,375
2022-08-13 01:16:28.411,375
2022-08-13 01:16:43.412,375
2022-08-13 01:16:58.412,376
2022-08-13 01:17:13.412,375
2022-08-13 01:17:28.412,375
2022-08-13 01:17:43.413,376
2022-08-13 01:17:58.412,376
2022-08-13 01:18:13.413,375
2022-08-13 01:18:28.415,376
2022-08-13 01:18:43.413,376
2022-08-13 01:18:58.413,376
2022-08-13 01:19:13.414,376
2022-08-13 01:19:28.415,375
2022-08-13 01:19:43.415,376
2022-08-13 01:19:58.415,376
2022-08-13 01:20:13.416,376
2022-08-13 01:20:28.418,376
2022-08-13 01:20:43.416,375
2022-08-13 01:20:58.416,375
2022-08-13 01:21:13.418,376
2022-08-13 01:21:28.418,376
2022-08-13 01:21:43.419,377
2022-08-13 01:21:58.42,377
2022-08-13 01:22:13.421,376
2022-08-13 01:22:28.421,375
2022-08-13 01:22:43.423,376
2022-08-13 01:22:58.423,376
2022-08-13 01:23:13.421,376
2022-08-13 01:23:28.426,376
2022-08-13 01:23:43.424,376
2022-08-13 01:23:58.425,374
2022-08-13 01:24:13.426,374
2022-08-13 01:24:28.426,374
2022-08-13 01:24:43.426,374
2022-08-13 01:24:58.426,375
2022-08-13 01:25:13.427,376
2022-08-13 01:25:28.428,376
2022-08-13 01:25:43.427,376
2022-08-13 01:25:58.426,376
2022-08-13 01:26:13.428,375
2022-08-13 01:26:28.429,375
2022-08-13 01:26:43.431,376
2022-08-13 01:26:58.43,375
2022-08-13 01:27:13.43,374
2022-08-13 01:27:28.432,374
2022-08-13 01:27:43.432,372
2022-08-13 01:27:58.433,373
2022-08-13 01:28:13.433,373
2022-08-13 01:28:28.434,374
2022-08-13 01:28:43.435,376
2022-08-13 01:28:58.434,375
2022-08-13 01:29:13.436,375
2022-08-13 01:29:28.437,376
2022-08-13 01:29:43.438,376
2022-08-13 01:29:58.439,376
2022-08-13 01:30:13.442,376
2022-08-13 01:30:28.441,376
2022-08-13 01:30:43.441,377
2022-08-13 01:30:58.442,377
2022-08-13 01:31:13.442,377
2022-08-13 01:31:28.443,376
2022-08-13 01:31:43.444,375
2022-08-13 01:31:58.444,375
2022-08-13 01:32:13.445,375
2022-08-13 01:32:28.446,375
2022-08-13 01:32:43.447,376
2022-08-13 01:32:58.448,376
2022-08-13 01:33:13.449,377
2022-08-13 01:33:28.449,376
2022-08-13 01:33:43.45,376
2022-08-13 01:33:58.45,376
2022-08-13 01:34:13.451,374
2022-08-13 01:34:28.451,375
2022-08-13 01:34:43.451,376
2022-08-13 01:34:58.451,376
2022-08-13 01:35:13.452,375
2022-08-13 01:35:28.453,375
2022-08-13 01:35:43.454,375
2022-08-13 01:35:58.455,375
2022-08-13 01:36:13.456,375
2022-08-13 01:36:28.456,376
2022-08-13 01:36:43.457,375
2022-08-13 01:36:58.457,376
2022-08-13 01:37:13.459,376
2022-08-13 01:37:28.459,376
2022-08-13 01:37:43.459,375
2022-08-13 01:37:58.459,376
2022-08-13 01:38:13.459,375
2022-08-13 01:38:28.459,375
2022-08-13 01:38:43.46,375
2022-08-13 01:38:58.461,374
2022-08-13 01:39:13.461,374
2022-08-13 01:39:28.462,375
2022-08-13 01:39:43.463,376
2022-08-13 01:39:58.464,375
2022-08-13 01:40:13.464,375
2022-08-13 01:40:28.465,375
2022-08-13 01:40:43.466,375
2022-08-13 01:40:58.465,376
2022-08-13 01:41:13.467,376
2022-08-13 01:41:28.468,376
2022-08-13 01:41:43.468,377
2022-08-13 01:41:58.469,375
2022-08-13 01:42:13.47,375
2022-08-13 01:42:28.47,376
2022-08-13 01:42:43.47,376
2022-08-13 01:42:58.47,376
2022-08-13 01:43:13.47,377
2022-08-13 01:43:28.471,376
2022-08-13 01:43:43.47,376
2022-08-13 01:43:58.471,375
2022-08-13 01:44:13.473,375
2022-08-13 01:44:28.475,374
2022-08-13 01:44:43.474,374
2022-08-13 01:44:58.475,374
2022-08-13 01:45:13.476,374
2022-08-13 01:45:28.476,375
2022-08-13 01:45:43.476,373
2022-08-13 01:45:58.476,374
2022-08-13 01:46:13.477,374
2022-08-13 01:46:28.477,376
2022-08-13 01:46:43.478,376
2022-08-13 01:46:58.478,375
2022-08-13 01:47:13.48,376
2022-08-13 01:47:28.479,377
2022-08-13 01:47:43.48,375
2022-08-13 01:47:58.479,375
2022-08-13 01:48:13.48,375
2022-08-13 01:48:28.48,375
2022-08-13 01:48:43.48,375
2022-08-13 01:48:58.481,375
2022-08-13 01:49:13.481,376
2022-08-13 01:49:28.482,376
2022-08-13 01:49:43.482,376
2022-08-13 01:49:58.484,375
2022-08-13 01:50:13.483,375
2022-08-13 01:50:28.484,375
2022-08-13 01:50:43.484,376
2022-08-13 01:50:58.484,377
2022-08-13 01:51:13.484,376
2022-08-13 01:51:28.484,376
2022-08-13 01:51:43.484,375
2022-08-13 01:51:58.484,376
2022-08-13 01:52:13.484,376
2022-08-13 01:52:28.485,375
2022-08-13 01:52:43.485,376
2022-08-13 01:52:58.486,375
2022-08-13 01:53:13.486,376
2022-08-13 01:53:28.486,375
2022-08-13 01:53:43.487,376
2022-08-13 01:53:58.484,376
2022-08-13 01:54:13.488,377
2022-08-13 01:54:28.489,376
2022-08-13 01:54:43.489,376
2022-08-13 01:54:58.491,375
2022-08-13 01:55:13.494,375
2022-08-13 01:55:28.491,376
2022-08-13 01:55:43.491,376
2022-08-13 01:55:58.492,375
2022-08-13 01:56:13.491,375
2022-08-13 01:56:28.491,375
2022-08-13 01:56:43.491,375
2022-08-13 01:56:58.491,375
2022-08-13 01:57:13.492,375
2022-08-13 01:57:28.491,376
2022-08-13 01:57:43.491,376
2022-08-13 01:57:58.493,375
2022-08-13 01:58:13.492,376
2022-08-13 01:58:28.492,376
2022-08-13 01:58:43.493,375
2022-08-13 01:58:58.492,376
2022-08-13 01:59:13.494,376
2022-08-13 01:59:28.494,376
2022-08-13 01:59:43.496,376
2022-08-13 01:59:58.497,376
2022-08-13 02:00:13.498,376
2022-08-13 02:00:28.499,376
2022-08-13 02:00:43.499,376
2022-08-13 02:00:58.5,376
2022-08-13 02:01:13.501,376
2022-08-13 02:01:28.501,375
2022-08-13 02:01:43.503,377
2022-08-13 02:01:58.502,377
2022-08-13 02:02:13.503,377
2022-08-13 02:02:28.504,377
2022-08-13 02:02:43.503,376
2022-08-13 02:02:58.502,377
2022-08-13 02:03:13.504,377
2022-08-13 02:03:28.505,377
2022-08-13 02:03:43.506,376
2022-08-13 02:03:58.506,376
2022-08-13 02:04:13.505,377
2022-08-13 02:04:28.508,377
2022-08-13 02:04:43.509,378
2022-08-13 02:04:58.51,378
2022-08-13 02:05:13.51,378
2022-08-13 02:05:28.51,378
2022-08-13 02:05:43.511,377
2022-08-13 02:05:58.512,376
2022-08-13 02:06:13.513,375
2022-08-13 02:06:28.514,375
2022-08-13 02:06:43.514,375
2022-08-13 02:06:58.516,375
2022-08-13 02:07:13.515,375
2022-08-13 02:07:28.515,376
2022-08-13 02:07:43.515,376
2022-08-13 02:07:58.517,376
2022-08-13 02:08:13.517,376
2022-08-13 02:08:28.517,376
2022-08-13 02:08:43.518,376
2022-08-13 02:08:58.518,375
2022-08-13 02:09:13.519,375
2022-08-13 02:09:28.52,376
2022-08-13 02:09:43.521,376
2022-08-13 02:09:58.523,376
2022-08-13 02:10:13.523,374
2022-08-13 02:10:28.524,374
2022-08-13 02:10:43.525,375
2022-08-13 02:10:58.525,376
2022-08-13 02:11:13.527,377
2022-08-13 02:11:28.528,376
2022-08-13 02:11:43.527,375
2022-08-13 02:11:58.528,376
2022-08-13 02:12:13.529,376
2022-08-13 02:12:28.53,375
2022-08-13 02:12:43.53,376
2022-08-13 02:12:58.531,376
2022-08-13 02:13:13.532,376
2022-08-13 02:13:28.533,375
2022-08-13 02:13:43.533,375
2022-08-13 02:13:58.533,375
2022-08-13 02:14:13.534,376
2022-08-13 02:14:28.534,377
2022-08-13 02:14:43.534,377
2022-08-13 02:14:58.534,377
2022-08-13 02:15:13.536,376
2022-08-13 02:15:28.536,375
2022-08-13 02:15:43.537,375
2022-08-13 02:15:58.537,375
2022-08-13 02:16:13.538,375
2022-08-13 02:16:28.542,376
2022-08-13 02:16:43.54,376
2022-08-13 02:16:58.541,374
2022-08-13 02:17:13.541,375
2022-08-13 02:17:28.538,375
2022-08-13 02:17:43.542,375
2022-08-13 02:17:58.541,374
2022-08-13 02:18:13.541,375
2022-08-13 02:18:28.542,375
2022-08-13 02:18:43.541,374
2022-08-13 02:18:58.541,375
2022-08-13 02:19:13.543,375
2022-08-13 02:19:28.544,375
2022-08-13 02:19:43.543,374
2022-08-13 02:19:58.542,374
2022-08-13 02:20:13.544,375
2022-08-13 02:20:28.544,374
2022-08-13 02:20:43.544,374
2022-08-13 02:20:58.544,375
2022-08-13 02:21:13.545,374
2022-08-13 02:21:28.545,374
2022-08-13 02:21:43.546,375
2022-08-13 02:21:58.546,375
2022-08-13 02:22:13.546,374
2022-08-13 02:22:28.547,375
2022-08-13 02:22:43.547,375
2022-08-13 02:22:58.547,374
2022-08-13 02:23:13.547,374
2022-08-13 02:23:28.548,376
2022-08-13 02:23:43.548,375
2022-08-13 02:23:58.548,376
2022-08-13 02:24:13.546,376
2022-08-13 02:24:28.549,376
2022-08-13 02:24:43.549,375
2022-08-13 02:24:58.549,375
2022-08-13 02:25:13.549,377
2022-08-13 02:25:28.55,374
2022-08-13 02:25:43.552,376
2022-08-13 02:25:58.551,377
2022-08-13 02:26:13.551,376
2022-08-13 02:26:28.551,372
2022-08-13 02:26:43.551,375
2022-08-13 02:26:58.552,375
2022-08-13 02:27:13.551,375
2022-08-13 02:27:28.551,375
2022-08-13 02:27:43.552,376
2022-08-13 02:27:58.552,376
2022-08-13 02:28:13.553,375
2022-08-13 02:28:28.553,374
2022-08-13 02:28:43.554,374
2022-08-13 02:28:58.555,375
2022-08-13 02:29:13.556,374
2022-08-13 02:29:28.557,374
2022-08-13 02:29:43.558,375
2022-08-13 02:29:58.559,376
2022-08-13 02:30:13.56,375
2022-08-13 02:30:28.561,375
2022-08-13 02:30:43.561,374
2022-08-13 02:30:58.562,373
2022-08-13 02:31:13.562,372
2022-08-13 02:31:28.565,374
2022-08-13 02:31:43.563,375
2022-08-13 02:31:58.563,374
2022-08-13 02:32:13.563,374
2022-08-13 02:32:28.564,374
2022-08-13 02:32:43.564,374
2022-08-13 02:32:58.565,374
2022-08-13 02:33:13.566,374
2022-08-13 02:33:28.567,374
2022-08-13 02:33:43.567,373
2022-08-13 02:33:58.567,374
2022-08-13 02:34:13.568,374
2022-08-13 02:34:28.569,375
2022-08-13 02:34:43.57,378
2022-08-13 02:34:58.57,378
2022-08-13 02:35:13.572,379
2022-08-13 02:35:28.572,380
2022-08-13 02:35:43.573,376
2022-08-13 02:35:58.574,376
2022-08-13 02:36:13.573,378
2022-08-13 02:36:28.574,378
2022-08-13 02:36:43.576,379
2022-08-13 02:36:58.576,378
2022-08-13 02:37:13.576,378
2022-08-13 02:37:28.576,378
2022-08-13 02:37:43.576,377
2022-08-13 02:37:58.575,377
2022-08-13 02:38:13.577,378
2022-08-13 02:38:28.578,378
2022-08-13 02:38:43.578,378
2022-08-13 02:38:58.578,379
2022-08-13 02:39:13.579,380
2022-08-13 02:39:28.58,378
2022-08-13 02:39:43.581,378
2022-08-13 02:39:58.584,378
2022-08-13 02:40:13.582,378
2022-08-13 02:40:28.582,378
2022-08-13 02:40:43.583,379
2022-08-13 02:40:58.582,379
2022-08-13 02:41:13.582,377
2022-08-13 02:41:28.583,377
2022-08-13 02:41:43.583,376
2022-08-13 02:41:58.583,376
2022-08-13 02:42:13.584,376
2022-08-13 02:42:28.585,374
2022-08-13 02:42:43.585,376
2022-08-13 02:42:58.586,377
2022-08-13 02:43:13.586,377
2022-08-13 02:43:28.586,377
2022-08-13 02:43:43.586,376
2022-08-13 02:43:58.587,376
2022-08-13 02:44:13.588,377
2022-08-13 02:44:28.588,377
2022-08-13 02:44:43.589,376
2022-08-13 02:44:58.589,377
2022-08-13 02:45:13.589,377
2022-08-13 02:45:28.592,377
2022-08-13 02:45:43.591,377
2022-08-13 02:45:58.591,377
2022-08-13 02:46:13.591,377
2022-08-13 02:46:28.592,377
2022-08-13 02:46:43.593,378
2022-08-13 02:46:58.592,378
2022-08-13 02:47:13.593,380
2022-08-13 02:47:28.594,379
2022-08-13 02:47:43.595,379
2022-08-13 02:47:58.594,379
2022-08-13 02:48:13.595,378
2022-08-13 02:48:28.596,377
2022-08-13 02:48:43.597,377
2022-08-13 02:48:58.597,377
2022-08-13 02:49:13.597,377
2022-08-13 02:49:28.597,376
2022-08-13 02:49:43.597,377
2022-08-13 02:49:58.598,377
2022-08-13 02:50:13.598,376
2022-08-13 02:50:28.598,377
2022-08-13 02:50:43.598,377
2022-08-13 02:50:58.599,376
2022-08-13 02:51:13.599,377
2022-08-13 02:51:28.599,377
2022-08-13 02:51:43.6,375
2022-08-13 02:51:58.6,375
2022-08-13 02:52:13.601,375
2022-08-13 02:52:28.601,375
2022-08-13 02:52:43.602,375
2022-08-13 02:52:58.602,376
2022-08-13 02:53:13.605,376
2022-08-13 02:53:28.604,376
2022-08-13 02:53:43.605,377
2022-08-13 02:53:58.605,377
2022-08-13 02:54:13.605,377
2022-08-13 02:54:28.605,377
2022-08-13 02:54:43.607,378
2022-08-13 02:54:58.607,379
2022-08-13 02:55:13.607,378
2022-08-13 02:55:28.608,378
2022-08-13 02:55:43.608,378
2022-08-13 02:55:58.608,377
2022-08-13 02:56:13.609,377
2022-08-13 02:56:28.609,375
2022-08-13 02:56:43.611,375
2022-08-13 02:56:58.611,375
2022-08-13 02:57:13.61,376
2022-08-13 02:57:28.611,376
2022-08-13 02:57:43.612,374
2022-08-13 02:57:58.612,374
2022-08-13 02:58:13.612,375
2022-08-13 02:58:28.612,376
2022-08-13 02:58:43.613,377
2022-08-13 02:58:58.613,375
2022-08-13 02:59:13.614,375
2022-08-13 02:59:28.615,375
2022-08-13 02:59:43.615,375
2022-08-13 02:59:58.615,378
2022-08-13 03:00:13.616,381
2022-08-13 03:00:28.617,382
2022-08-13 03:00:43.617,382
2022-08-13 03:00:58.617,382
2022-08-13 03:01:13.618,383
2022-08-13 03:01:28.619,382
2022-08-13 03:01:43.619,382
2022-08-13 03:01:58.619,382
2022-08-13 03:02:13.62,381
2022-08-13 03:02:28.62,382
2022-08-13 03:02:43.62,382
2022-08-13 03:02:58.62,384
2022-08-13 03:03:13.62,383
2022-08-13 03:03:28.621,383
2022-08-13 03:03:43.62,381
2022-08-13 03:03:58.62,380
2022-08-13 03:04:13.621,379
2022-08-13 03:04:28.622,379
2022-08-13 03:04:43.624,379
2022-08-13 03:04:58.622,380
2022-08-13 03:05:13.623,380
2022-08-13 03:05:28.623,380
2022-08-13 03:05:43.627,379
2022-08-13 03:05:58.625,378
2022-08-13 03:06:13.625,378
2022-08-13 03:06:28.625,378
2022-08-13 03:06:43.628,378
2022-08-13 03:06:58.627,379
2022-08-13 03:07:13.627,379
2022-08-13 03:07:28.628,378
2022-08-13 03:07:43.628,379
2022-08-13 03:07:58.629,379
2022-08-13 03:08:13.628,378
2022-08-13 03:08:28.63,378
2022-08-13 03:08:43.63,377
2022-08-13 03:08:58.631,377
2022-08-13 03:09:13.633,379
2022-08-13 03:09:28.632,380
2022-08-13 03:09:43.633,380
2022-08-13 03:09:58.633,381
2022-08-13 03:10:13.634,381
2022-08-13 03:10:28.634,383
2022-08-13 03:10:43.634,383
2022-08-13 03:10:58.634,381
2022-08-13 03:11:13.634,381
2022-08-13 03:11:28.635,381
2022-08-13 03:11:43.635,381
2022-08-13 03:11:58.634,380
2022-08-13 03:12:13.635,381
2022-08-13 03:12:28.636,379
2022-08-13 03:12:43.637,379
2022-08-13 03:12:58.637,380
2022-08-13 03:13:13.639,378
2022-08-13 03:13:28.639,379
2022-08-13 03:13:43.64,380
2022-08-13 03:13:58.64,379
2022-08-13 03:14:13.64,380
2022-08-13 03:14:28.641,380
2022-08-13 03:14:43.641,378
2022-08-13 03:14:58.641,379
2022-08-13 03:15:13.643,374
2022-08-13 03:15:28.643,379
2022-08-13 03:15:43.645,379
2022-08-13 03:15:58.644,380
2022-08-13 03:16:13.645,380
2022-08-13 03:16:28.646,378
2022-08-13 03:16:43.648,378
2022-08-13 03:16:58.648,379
2022-08-13 03:17:13.647,380
2022-08-13 03:17:28.648,380
2022-08-13 03:17:43.648,381
2022-08-13 03:17:58.65,381
2022-08-13 03:18:13.65,381
2022-08-13 03:18:28.65,380
2022-08-13 03:18:43.651,381
2022-08-13 03:18:58.652,380
2022-08-13 03:19:13.653,379
2022-08-13 03:19:28.655,378
2022-08-13 03:19:43.654,379
2022-08-13 03:19:58.655,379
2022-08-13 03:20:13.655,380
2022-08-13 03:20:28.657,380
2022-08-13 03:20:43.655,380
2022-08-13 03:20:58.655,380
2022-08-13 03:21:13.655,380
2022-08-13 03:21:28.656,379
2022-08-13 03:21:43.657,379
2022-08-13 03:21:58.656,381
2022-08-13 03:22:13.657,381
2022-08-13 03:22:28.658,381
2022-08-13 03:22:43.658,381
2022-08-13 03:22:58.658,380
2022-08-13 03:23:13.655,380
2022-08-13 03:23:28.658,381
2022-08-13 03:23:43.659,381
2022-08-13 03:23:58.659,382
2022-08-13 03:24:13.659,382
2022-08-13 03:24:28.659,380
2022-08-13 03:24:43.662,380
2022-08-13 03:24:58.66,381
2022-08-13 03:25:13.66,379
2022-08-13 03:25:28.66,379
2022-08-13 03:25:43.661,379
2022-08-13 03:25:58.661,379
2022-08-13 03:26:13.661,379
2022-08-13 03:26:28.661,379
2022-08-13 03:26:43.662,378
2022-08-13 03:26:58.662,378
2022-08-13 03:27:13.662,378
2022-08-13 03:27:28.662,377
2022-08-13 03:27:43.663,378
2022-08-13 03:27:58.663,378
2022-08-13 03:28:13.663,378
2022-08-13 03:28:28.663,379
2022-08-13 03:28:43.663,380
2022-08-13 03:28:58.664,380
2022-08-13 03:29:13.664,380
2022-08-13 03:29:28.663,380
2022-08-13 03:29:43.666,381
2022-08-13 03:29:58.666,380
2022-08-13 03:30:13.665,380
2022-08-13 03:30:28.665,380
2022-08-13 03:30:43.665,380
2022-08-13 03:30:58.665,380
2022-08-13 03:31:13.666,380
2022-08-13 03:31:28.667,378
2022-08-13 03:31:43.667,379
2022-08-13 03:31:58.667,379
2022-08-13 03:32:13.667,379
2022-08-13 03:32:28.667,380
2022-08-13 03:32:43.668,380
2022-08-13 03:32:58.668,380
2022-08-13 03:33:13.669,379
2022-08-13 03:33:28.67,379
2022-08-13 03:33:43.67,379
2022-08-13 03:33:58.67,379
2022-08-13 03:34:13.67,380
2022-08-13 03:34:28.672,379
2022-08-13 03:34:43.672,379
2022-08-13 03:34:58.672,379
2022-08-13 03:35:13.673,380
2022-08-13 03:35:28.674,380
2022-08-13 03:35:43.674,381
2022-08-13 03:35:58.674,381
2022-08-13 03:36:13.676,381
2022-08-13 03:36:28.677,381
2022-08-13 03:36:43.678,381
2022-08-13 03:36:58.677,379
2022-08-13 03:37:13.678,379
2022-08-13 03:37:28.678,379
2022-08-13 03:37:43.68,379
2022-08-13 03:37:58.679,378
2022-08-13 03:38:13.68,378
2022-08-13 03:38:28.681,379
2022-08-13 03:38:43.682,379
2022-08-13 03:38:58.681,378
2022-08-13 03:39:13.681,378
2022-08-13 03:39:28.681,379
2022-08-13 03:39:43.682,379
2022-08-13 03:39:58.684,379
2022-08-13 03:40:13.683,379
2022-08-13 03:40:28.683,378
2022-08-13 03:40:43.685,378
2022-08-13 03:40:58.687,377
2022-08-13 03:41:13.685,378
2022-08-13 03:41:28.687,380
2022-08-13 03:41:43.687,381
2022-08-13 03:41:58.687,381
2022-08-13 03:42:13.687,380
2022-08-13 03:42:28.689,380
2022-08-13 03:42:43.689,380
2022-08-13 03:42:58.689,380
2022-08-13 03:43:13.69,381
2022-08-13 03:43:28.69,380
2022-08-13 03:43:43.69,380
2022-08-13 03:43:58.691,379
2022-08-13 03:44:13.692,380
2022-08-13 03:44:28.693,379
2022-08-13 03:44:43.693,379
2022-08-13 03:44:58.692,379
2022-08-13 03:45:13.693,379
2022-08-13 03:45:28.695,379
2022-08-13 03:45:43.695,379
2022-08-13 03:45:58.695,379
2022-08-13 03:46:13.697,379
2022-08-13 03:46:28.698,379
2022-08-13 03:46:43.699,379
2022-08-13 03:46:58.698,379
2022-08-13 03:47:13.698,378
2022-08-13 03:47:28.699,378
2022-08-13 03:47:43.7,378
2022-08-13 03:47:58.7,379
2022-08-13 03:48:13.701,378
2022-08-13 03:48:28.702,380
2022-08-13 03:48:43.703,380
2022-08-13 03:48:58.702,381
2022-08-13 03:49:13.704,381
2022-08-13 03:49:28.704,380
2022-08-13 03:49:43.705,381
2022-08-13 03:49:58.705,380
2022-08-13 03:50:13.706,380
2022-08-13 03:50:28.706,378
2022-08-13 03:50:43.706,379
2022-08-13 03:50:58.707,379
2022-08-13 03:51:13.706,380
2022-08-13 03:51:28.707,380
2022-08-13 03:51:43.707,381
2022-08-13 03:51:58.707,381
2022-08-13 03:52:13.708,381
2022-08-13 03:52:28.705,378
2022-08-13 03:52:43.708,378
2022-08-13 03:52:58.708,378
2022-08-13 03:53:13.709,379
2022-08-13 03:53:28.711,379
2022-08-13 03:53:43.711,378
2022-08-13 03:53:58.711,379
2022-08-13 03:54:13.712,379
2022-08-13 03:54:28.713,379
2022-08-13 03:54:43.714,379
2022-08-13 03:54:58.716,380
2022-08-13 03:55:13.715,380
2022-08-13 03:55:28.716,380
2022-08-13 03:55:43.716,380
2022-08-13 03:55:58.717,380
2022-08-13 03:56:13.717,379
2022-08-13 03:56:28.717,379
2022-08-13 03:56:43.718,379
2022-08-13 03:56:58.716,378
2022-08-13 03:57:13.717,378
2022-08-13 03:57:28.718,379
2022-08-13 03:57:43.719,378
2022-08-13 03:57:58.719,378
2022-08-13 03:58:13.721,378
2022-08-13 03:58:28.722,378
2022-08-13 03:58:43.721,378
2022-08-13 03:58:58.722,379
2022-08-13 03:59:13.722,378
2022-08-13 03:59:28.722,379
2022-08-13 03:59:43.722,380
2022-08-13 03:59:58.723,380
2022-08-13 04:00:13.724,380
2022-08-13 04:00:28.725,381
2022-08-13 04:00:43.726,382
2022-08-13 04:00:58.726,382
2022-08-13 04:01:13.726,382
2022-08-13 04:01:28.726,381
2022-08-13 04:01:43.728,380
2022-08-13 04:01:58.728,380
2022-08-13 04:02:13.728,379
2022-08-13 04:02:28.728,380
2022-08-13 04:02:43.729,380
2022-08-13 04:02:58.729,379
2022-08-13 04:03:13.729,379
2022-08-13 04:03:28.729,378
2022-08-13 04:03:43.73,380
2022-08-13 04:03:58.73,380
2022-08-13 04:04:13.728,380
2022-08-13 04:04:28.732,381
2022-08-13 04:04:43.732,381
2022-08-13 04:04:58.732,381
2022-08-13 04:05:13.734,380
2022-08-13 04:05:28.734,380
2022-08-13 04:05:43.735,380
2022-08-13 04:05:58.735,380
2022-08-13 04:06:13.737,380
2022-08-13 04:06:28.737,382
2022-08-13 04:06:43.738,380
2022-08-13 04:06:58.737,379
2022-08-13 04:07:13.737,379
2022-08-13 04:07:28.738,379
2022-08-13 04:07:43.737,379
2022-08-13 04:07:58.737,378
2022-08-13 04:08:13.737,380
2022-08-13 04:08:28.739,380
2022-08-13 04:08:43.739,379
2022-08-13 04:08:58.74,380
2022-08-13 04:09:13.74,379
2022-08-13 04:09:28.74,379
2022-08-13 04:09:43.74,380
2022-08-13 04:09:58.74,379
2022-08-13 04:10:13.741,379
2022-08-13 04:10:28.741,379
2022-08-13 04:10:43.741,379
2022-08-13 04:10:58.741,381
2022-08-13 04:11:13.745,381
2022-08-13 04:11:28.743,380
2022-08-13 04:11:43.743,379
2022-08-13 04:11:58.743,380
2022-08-13 04:12:13.743,381
2022-08-13 04:12:28.744,381
2022-08-13 04:12:43.744,382
2022-08-13 04:12:58.746,382
2022-08-13 04:13:13.745,382
2022-08-13 04:13:28.745,382
2022-08-13 04:13:43.746,382
2022-08-13 04:13:58.745,382
2022-08-13 04:14:13.745,380
2022-08-13 04:14:28.747,379
2022-08-13 04:14:43.747,380
2022-08-13 04:14:58.746,380
2022-08-13 04:15:13.746,380
2022-08-13 04:15:28.748,380
2022-08-13 04:15:43.748,380
2022-08-13 04:15:58.749,381
2022-08-13 04:16:13.749,380
2022-08-13 04:16:28.75,381
2022-08-13 04:16:43.75,381
2022-08-13 04:16:58.752,380
2022-08-13 04:17:13.749,382
2022-08-13 04:17:28.751,381
2022-08-13 04:17:43.751,381
2022-08-13 04:17:58.751,381
2022-08-13 04:18:13.752,382
2022-08-13 04:18:28.753,382
2022-08-13 04:18:43.754,383
2022-08-13 04:18:58.755,384
2022-08-13 04:19:13.756,382
